"kingdom","kingdomKey","phylum","phylumKey","class","classKey","order","orderKey","family","familyKey","genus","genusKey","species","speciesKey"
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Autographa",1792405,"Autographa mappa",1792497
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Arctiidae",4548,"Ctenucha",1814799,"Ctenucha virginica",1814843
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Notodontidae",7016,"Symmerista",1826217,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Extrakunia",1777956,"Extrakunia jocosa",1777958
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Protitame",1984651,"Protitame virginalis",1984654
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Papaipema",1777971,"Papaipema eupatorii",1778034
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Curculionidae",4239,"Ips",4990244,"Ips calligraphus",5018614
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Crambidae",8841,"Dicymolomia",1884996,"Dicymolomia julianalis",1884997
"Animalia",1,"Mollusca",52,"Gastropoda",225,"",NULL,"Straparollinidae",4605951,"Straparollina",4605953,"Lophospira cassina",9394941
"Animalia",1,"Chordata",44,"Aves",212,"Charadriiformes",7192402,"Scolopacidae",5282,"Bartramia",2481704,"Bartramia longicauda",2481705
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Cynipidae",4339,"Diplolepis",5032715,"Diplolepis nodulosa",10056133
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Halictidae",7908,"Lasioglossum",1353501,"Lasioglossum leucozonium",1353805
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Anisopodidae",7271,"Sylvicola",1501452,"Sylvicola alternatus",5076387
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Syrphidae",6920,"Eupeodes",1540675,"Eupeodes latifasciatus",1540691
"Animalia",1,"Brachiopoda",110,"Rhynchonellata",210,"",NULL,"Orthidae",4870254,"Orthambonites",4870261,"",NULL
"Animalia",1,"Mollusca",52,"Gastropoda",225,"Littorinimorpha",7390893,"Hydrobiidae",2671,"Birgella",2300092,"Birgella subglobosa",2300093
"Animalia",1,"Chordata",44,"Actinopterygii",204,"Cypriniformes",1153,"Cyprinidae",7336,"Carassius",7396773,"Carassius auratus",4286942
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Pyralidae",5336,"Vitula",1875600,"Vitula broweri",1875606
"Animalia",1,"Arthropoda",54,"",NULL,"Araneae",1496,"Araneidae",7359,"Araneus",2159718,"Araneus marmoreus",2159970
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hemiptera",809,"Coreidae",9649,"Acanthocephala",2050026,"Acanthocephala terminalis",5156079
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Chironomidae",3343,"Polypedilum",1455710,"Polypedilum braseniae",1456313
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Tenebrionidae",7857,"Paratenetus",4723948,"Paratenetus punctatus",8079476
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Pyrochroidae",4756,"Pedilus",1045158,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Crambidae",8841,"Microcrambus",1886376,"Microcrambus minor",1886410
"Animalia",1,"Chordata",44,"Aves",212,"Accipitriformes",7191147,"Accipitridae",2877,"Buteo",2480517,"Buteo jamaicensis",2480542
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Cerambycidae",5602,"Oberea",8344776,"Oberea affinis",1096696
"Animalia",1,"Arthropoda",54,"",NULL,"Araneae",1496,"Salticidae",5644,"Naphrys",2171308,"Naphrys pulex",2171311
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Bembidion",1035920,"Bembidion mimus",1036219
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Ichneumonidae",3512,"Netelia",1281873,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Erebidae",4532185,"Hypena",1798514,"Hypena manalis",9527919
"Animalia",1,"Chordata",44,"Aves",212,"Passeriformes",729,"Hirundinidae",5248,"Petrochelidon",2489165,"Petrochelidon fulva",2489166
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Sphingidae",8868,"Darapsa",1863074,"Darapsa myron",1863088
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Coccinellidae",7782,"Myzia",4989911,"Myzia oblongoguttata",5749361
"Animalia",1,"Mollusca",52,"Gastropoda",225,"",NULL,"Pleuroceridae",2665,"Elimia",2301998,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Gelechiidae",3553,"Gnorimoschema",1851662,"Gnorimoschema gallaesolidaginis",1851714
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Rhynchagrotis",9543330,"Rhynchagrotis anchocelioides",1783294
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Scathophagidae",1555553,"Cordilura",1556014,"Cordilura pleuritica",1556125
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Gelechiidae",3553,"Anacampsis",1848253,"Anacampsis levipedella",1848295
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Amara",1035151,"Amara erratica",1035216
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Brachinus",1035293,"Brachinus ovipennis",1035317
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Coccinellidae",7782,"Mulsantina",1043703,"Mulsantina picta",4990227
"Animalia",1,"Arthropoda",54,"Insecta",216,"Orthoptera",1458,"Acrididae",9394,"Melanoplus",1698834,"Melanoplus bivittatus",1699027
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Bembidion",1035920,"Bembidion incrematum",1036048
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Formicidae",4342,"Formica",1314840,"Formica exsectoides",1314899
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Ichneumonidae",3512,"Coleocentrus",1305976,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Nepticulidae",7014,"Ectoedemia",1735814,"Ectoedemia rubifoliella",9528398
"Animalia",1,"Chordata",44,"Aves",212,"Passeriformes",729,"Turdidae",5290,"Catharus",2490799,"Catharus fuscescens",2490804
"Animalia",1,"Chordata",44,"Aves",212,"Strigiformes",1450,"Strigidae",9348,"Bubo",5959091,"Bubo scandiacus",5959143
"Animalia",1,"Chordata",44,"Mammalia",359,"Chiroptera",734,"Vespertilionidae",9368,"Myotis",2432384,"Myotis lucifugus",2432406
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Semiothisa",1958577,"Semiothisa pinistrobata",1958639
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Milichiidae",9496,"Paramyia",1673511,"Paramyia lustrum",10826822
"Animalia",1,"Arthropoda",54,"Collembola",10713444,"",NULL,"Isotomidae",7214,"Pachyotoma",9082147,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Erebidae",4532185,"Anomis",9188678,"Anomis argillacea",1784968
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Vespidae",4490,"Vespa",1311334,"Vespa crabro",1311527
"Animalia",1,"Chordata",44,"Actinopterygii",204,"Perciformes",587,"Centrarchidae",8513,"Lepomis",2394482,"Lepomis punctatus",2394499
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Syrphidae",6920,"Eristalis",1491190,"Eristalis dimidiata",1540070
"Animalia",1,"Arthropoda",54,"",NULL,"Araneae",1496,"Lycosidae",3417,"Pardosa",2145927,"Pardosa lapidicina",2146319
"Animalia",1,"Arthropoda",54,"Insecta",216,"Odonata",789,"Libellulidae",5936,"Sympetrum",1428195,"Sympetrum janeae",1428289
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Gyrinidae",9646,"Dineutus",1034541,"Dineutus nigrior",1034560
"Animalia",1,"Chordata",44,"Actinopterygii",204,"Cypriniformes",1153,"Cyprinidae",7336,"Notropis",2362128,"Notropis hudsonius",2362185
"Animalia",1,"Arthropoda",54,"Branchiopoda",281,"Diplostraca",545,"Cercopagidae",5864486,"Cercopagis",2234641,"Cercopagis pengoi",2234642
"Animalia",1,"Arthropoda",54,"Insecta",216,"Odonata",789,"Lestidae",4489,"Lestes",1423980,"Lestes forcipatus",5051545
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Sphingidae",8868,"Dolba",1861601,"Dolba hyloeus",1861604
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Drepanidae",7294,"Drepana",1952736,"Drepana arcuata",5143107
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Lycaenidae",5473,"Deciduphagus",4705949,"Deciduphagus augustinus",8058874
"Animalia",1,"Mollusca",52,"Gastropoda",225,"Stylommatophora",1456,"Gastrodontidae",4562841,"Retinella",4407194,"",NULL
"Animalia",1,"Chordata",44,"Aves",212,"Passeriformes",729,"Parulidae",5263,"Setophaga",2489984,"Setophaga aestiva",8378494
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Tenthredinidae",7918,"Tenthredo",7567423,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Thyraylia",4684145,"Thyraylia hollandana",10254665
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Curculionidae",4239,"Dendroctonus",1228020,"Dendroctonus simplex",1228049
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Crambidae",8841,"Palpita",8317469,"Palpita arsaltealis",1889717
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Erebidae",4532185,"Hypena",1798514,"Hypena madefactalis",9314022
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hemiptera",809,"Aphididae",3042,"Colopha",2078211,"Colopha ulmicola",2078212
"Animalia",1,"Brachiopoda",110,"Craniata",355,"Craniida",719,"Craniidae",9297,"Petrocrania",4864617,"Crania prona",9428846
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Acleris",1739724,"Acleris braunana",1740225
"Animalia",1,"Arthropoda",54,"",NULL,"Araneae",1496,"Araneidae",7359,"Eustala",2160527,"Eustala anastera",2160564
"Animalia",1,"Chordata",44,"Aves",212,"Galliformes",723,"Phasianidae",9331,"Phasianus",2473738,"Phasianus colchicus",9752149
"Animalia",1,"Chordata",44,"Aves",212,"Charadriiformes",7192402,"Scolopacidae",5282,"Calidris",2481739,"Calidris himantopus",5229400
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Notodontidae",7016,"Paraeschra",10864898,"Paraeschra georgica",10867462
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Eupithecia",1982367,"Eupithecia perfusca",1982460
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Vespidae",4490,"Vespula",1311631,"Vespula consobrina",1311657
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Rutelidae",4425773,"Popillia",8144102,"Popillia japonica",4425774
"Animalia",1,"Arthropoda",54,"Insecta",216,"Orthoptera",1458,"Acrididae",9394,"Spharagemon",1712089,"Spharagemon bolli",1712094
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Xylophagidae",10419879,"",NULL,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Trichoptera",1003,"Uenoidae",4407,"Neophylax",1441551,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Tenebrionidae",7857,"Tenebrio",1043835,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Braconidae",6910,"Apanteles",8411933,"",NULL
"Animalia",1,"Chordata",44,"Aves",212,"Passeriformes",729,"Emberizidae",9608,"Ammodramus",2491079,"Ammodramus savannarum",2491123
"Animalia",1,"Porifera",105,"",NULL,"",NULL,"Anthaspidellidae",3251571,"Anthaspidella",10886646,"",NULL
"Animalia",1,"Mollusca",52,"Cephalopoda",136,"",NULL,"Orthoceratidae",3246144,"",NULL,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Hyperstrotia",8203799,"Hyperstrotia nana",1788717
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Endomychidae",7828,"Aphorista",1042711,"Aphorista vittata",1042713
"Animalia",1,"Brachiopoda",110,"Rhynchonellata",210,"Rhynchonellida",510,"Rhynchotrematidae",4865968,"Orthorhynchula",4865984,"Orthis linneyi",8745603
"Animalia",1,"Arthropoda",54,"Trilobita",9273948,"Phacopida",9513947,"Cheiruridae",3266812,"Ceraurinella",4633464,"Ceraurinella latipyga",8657335
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Limacodidae",5474,"Phobetron",7567871,"Phobetron pithecium",1752111
"Animalia",1,"Mollusca",52,"Gastropoda",225,"Stylommatophora",1456,"Polygyridae",2624,"Polygyra",2295806,"Polygyra fraterna",10851252
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Cucullia",1763285,"Cucullia intermedia",5109535
"Animalia",1,"Brachiopoda",110,"Lingulata",209,"",NULL,"Acrotretidae",3252572,"Pegmatreta",8648028,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Melandryidae",4741,"Hypulus",3261703,"Hypulus simulator",6989508
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Clivina",1036880,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Staphylinidae",7854,"Platydracus",4407267,"Platydracus immaculatus",8095096
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Bombyliidae",7285,"Argyromoeba",1673119,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Apidae",4334,"Xylocopa",1342048,"Xylocopa virginica",1342324
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Corticivora",1736388,"Corticivora clarki",1736391
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hemiptera",809,"Cicadellidae",9647,"Helochara",2035030,"Helochara communis",2035031
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Notodontidae",7016,"Lophodonta",9441609,"Lophodonta ferruginea",1825708
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Loricera",1035289,"Loricera pilicornis",1035290
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Calosoma",1037761,"Calosoma frigidum",4989322
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Acupalpus",1037613,"Acupalpus carus",1037620
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Chrysomelidae",7780,"Phratora",1048862,"Phratora purpurea",1048871
"Animalia",1,"Chordata",44,"Aves",212,"Passeriformes",729,"Emberizidae",9608,"Pipilo",2491204,"Pipilo chlorurus",2491276
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Gymnandrosoma",4707821,"Gymnandrosoma punctidiscanum",8734154
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Gracillariidae",5487,"Parectopa",1748902,"Parectopa pennsylvaniella",1748949
"Animalia",1,"Arthropoda",54,"Insecta",216,"Ephemeroptera",1225,"Baetidae",7865,"Baetis",1407108,"Baetis intercalaris",1407936
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Venusia",1977104,"Venusia comptaria",5147838
"Animalia",1,"Chordata",44,"Actinopterygii",204,"Salmoniformes",1313,"Salmonidae",8615,"Salvelinus",2351241,"Salvelinus namaycush",2351327
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hemiptera",809,"Cicadellidae",9647,"Orientus",2037924,"Orientus ishidae",2037925
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Renia",1781971,"Renia discoloralis",5112060
"Animalia",1,"Chordata",44,"Aves",212,"Gruiformes",1493,"Rallidae",9342,"Porzana",2474604,"Porzana carolina",2474639
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Agonum",4988386,"Agonum retractum",4988460
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Oecophoridae",9689,"Machimia",1834598,"Machimia tentoriferella",1834710
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Tabanidae",6919,"Chrysops",1497045,"Chrysops univittatus",1497079
"Animalia",1,"Chordata",44,"Aves",212,"Gruiformes",1493,"Rallidae",9342,"Rallus",2474794,"Rallus limicola",2474825
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Pterophoridae",8863,"Platyptilia",1859082,"Platyptilia carduidactylus",1859161
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Limoniidae",5580,"Erioptera",1516103,"Erioptera viridula",1516319
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Cecidomyiidae",3338,"Parallelodiplosis",1594164,"Parallelodiplosis subtruncata",1594182
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Nymphalidae",7017,"Limenitis",5131972,"Limenitis astyanax",5132505
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Glaphyridae",4242,"Lichnanthe",1071849,"Lichnanthe vulpina",1071851
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Diplocheila",4989286,"Diplocheila obtusa",4989290
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Zygaenidae",8875,"Cyanidia",1754851,"",NULL
"Animalia",1,"Bryozoa",53,"Phylactolaemata",139,"Plumatellida",1070,"Pectinatellidae",6285,"Pectinatella",1003566,"Pectinatella magnifica",1003567
"Animalia",1,"Arthropoda",54,"Insecta",216,"Orthoptera",1458,"Gryllidae",5925,"",NULL,"",NULL
"Animalia",1,"Chordata",44,"Actinopterygii",204,"Amiiformes",494,"Amiidae",7164,"Amia",2352082,"Amia calva",5207891
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Asilidae",7275,"Atomosia",1655508,"Atomosia puella",1655533
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Tabanidae",6919,"Chrysops",1497045,"Chrysops pudicus",1497256
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Agonum",4988386,"Agonum punctiforme",4988511
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Cerambycidae",5602,"Stictoleptura",1153592,"Stictoleptura canadensis",4292563
"Animalia",1,"Arthropoda",54,"Insecta",216,"Odonata",789,"Coenagrionidae",8577,"Enallagma",8327918,"Enallagma hageni",5051253
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Olethreutes",1742061,"Olethreutes electrofuscum",1742187
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Orthodes",1774256,"Orthodes detracta",9243117
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Acronicta",1782659,"Acronicta retardata",1782744
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Acronicta",1782659,"Acronicta lepusculina",1782700
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Cerambycidae",5602,"Typocerus",1140033,"Typocerus velutinus",4292724
"Animalia",1,"Mollusca",52,"Gastropoda",225,"Stylommatophora",1456,"Gastrodontidae",4562841,"Striatura",2295329,"",NULL
"Animalia",1,"Mollusca",52,"Gastropoda",225,"Stylommatophora",1456,"Strobilopsidae",2620,"Strobilops",2295967,"Strobilops labyrinthicus",2295970
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Tabanidae",6919,"Cydistomyia",1498070,"Cydistomyia alternata",1498109
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hemiptera",809,"Gerridae",7881,"Limnoporus",2020446,"Limnoporus dissortis",2020447
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hemiptera",809,"Miridae",4319,"Polymerus",2011444,"Polymerus opacus",2011457
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Erebidae",4532185,"Catocala",1797073,"Catocala coccinata",1797137
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Pyralidae",5336,"Sciota",1873775,"Sciota basilaris",10165457
"Animalia",1,"Arthropoda",54,"Insecta",216,"Odonata",789,"Coenagrionidae",8577,"Enallagma",8327918,"Enallagma minusculum",5051261
"Animalia",1,"Mollusca",52,"Gastropoda",225,"",NULL,"Physidae",6798,"Physella",9619305,"Physella acuta",5189806
"Animalia",1,"Arthropoda",54,"Insecta",216,"Orthoptera",1458,"Rhaphidophoridae",8223,"Ceuthophilus",1725135,"Ceuthophilus pallidipes",1729692
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Erebidae",4532185,"Herminia",1791874,"Herminia jacchusalis",5113201
"Animalia",1,"Chordata",44,"Aves",212,"Passeriformes",729,"Passerellidae",9410667,"Centronyx",4852597,"Centronyx henslowii",10850807
"Animalia",1,"Bryozoa",53,"Stenolaemata",226,"Cryptostomida",1485,"Escharoporidae",4856404,"Chazydictya",4857265,"Chazydictya chazyensis",8462877
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Tipulidae",7634,"Ctenophora",1507726,"Ctenophora nubecula",5064386
"Animalia",1,"Arthropoda",54,"Ostracoda",353,"",NULL,"Primitiidae",7896753,"Eurychilina",8218892,"Primitia latimarginata",8257877
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Cerambycidae",5602,"Brachyleptura",1142586,"Brachyleptura rubrica",1142662
"Animalia",1,"Mollusca",52,"Cephalopoda",136,"",NULL,"Valcouroceratidae",4623505,"Valcouroceras",4623508,"Orthoceras tenuiseptum",9399980
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Apidae",4334,"Melissodes",5040596,"Melissodes apicatus",5040749
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Crambidae",8841,"Loxostege",1882028,"Loxostege cereralis",1882195
"Animalia",1,"Arthropoda",54,"Insecta",216,"Odonata",789,"Gomphidae",4486,"Phanogomphus",4799547,"Phanogomphus borealis",10885671
"Animalia",1,"Arthropoda",54,"",NULL,"Araneae",1496,"Salticidae",5644,"Phidippus",2176168,"Phidippus clarus",5173135
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hemiptera",809,"Lygaeidae",7888,"Oncopeltus",2007761,"Oncopeltus fasciatus",2007764
"Animalia",1,"Chordata",44,"Aves",212,"Charadriiformes",7192402,"Scolopacidae",5282,"Tringa",2481709,"Tringa melanoleuca",2481720
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Cerambycidae",5602,"Orthosoma",1111026,"Orthosoma brunneum",5000854
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Muscidae",5564,"Pseudocoenosia",1531934,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Bembidion",1035920,"Bembidion nitidum",1035946
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Crambidae",8841,"Lipocosmodes",1891047,"Lipocosmodes fuliginosalis",1891048
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Olethreutes",1742061,"Olethreutes inornatana",1742287
"Animalia",1,"Chordata",44,"Mammalia",359,"Carnivora",732,"Mustelidae",5307,"Pekania",4833759,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Syrphidae",6920,"Xylota",1541512,"Xylota segnis",1541562
"Animalia",1,"Chordata",44,"Aves",212,"Charadriiformes",7192402,"Laridae",9316,"Sterna",2481227,"Sterna hirundo",9367409
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Halictidae",7908,"Lasioglossum",1353501,"Lasioglossum ephialtum",9382313
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Gracillariidae",5487,"Phyllonorycter",1749732,"Phyllonorycter lucetiella",1750058
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Tenthredinidae",7918,"Dimorphopteryx",4681550,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Sphecidae",4352,"Isodontia",1346861,"Isodontia mexicana",1346919
"Animalia",1,"Chordata",44,"Aves",212,"Passeriformes",729,"Emberizidae",9608,"Melospiza",2492191,"",NULL
"Animalia",1,"Chordata",44,"Reptilia",358,"Testudines",793,"Emydidae",5465,"Graptemys",2443072,"",NULL
"Animalia",1,"Annelida",42,"Clitellata",255,"Arhynchobdellida",1077,"Haemopidae",3559,"Haemopis",2308810,"Haemopis marmorata",2308817
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Nepticulidae",7014,"Stigmella",1735652,"Stigmella rhamnicola",9626406
"Animalia",1,"Chordata",44,"Aves",212,"Passeriformes",729,"Fringillidae",5242,"Haemorhous",4844128,"Haemorhous purpureus",7804446
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Arctiidae",4548,"Crambidia",1805536,"Crambidia pallida",1805549
"Animalia",1,"Arthropoda",54,"",NULL,"Araneae",1496,"Agelenidae",7353,"Coras",2141848,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Pyralidae",5336,"Sciota",1873775,"Sciota subcaesiella",9971850
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Asilidae",7275,"Ceraturgus",1661272,"Ceraturgus cruciatus",5091678
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Bembidion",1035920,"Bembidion rolandi",1036091
"Animalia",1,"Arthropoda",54,"Insecta",216,"Odonata",789,"Gomphidae",4486,"Phanogomphus",4799547,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Andrenidae",7901,"Andrena",1345710,"Andrena robertsonii",1357649
"Animalia",1,"Arthropoda",54,"Trilobita",9273948,"Asaphida",9573072,"Asaphidae",3267117,"Basiliella",4635826,"Basiliella whittingtoni",9819058
